Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2789311,FT,1.0,3.0,1.0,2.0,3.0,4.0,2,1,0,0
2789312,FT,2.0,2.0,2.0,2.0,12.0,3.0,1,1,0,0
2789316,FT,0.0,2.0,0.0,1.0,9.0,2.0,1,0,0,0
2789318,FT,2.0,2.0,2.0,1.0,5.0,5.0,3,5,0,0
2789309,FT,4.0,1.0,0.0,0.0,3.0,3.0,2,3,0,0
2789315,FT,1.0,1.0,1.0,1.0,8.0,4.0,0,2,0,0
2826217,FT,0.0,1.0,0.0,0.0,9.0,2.0,2,4,0,1
2791611,FT,2.0,1.0,0.0,1.0,7.0,5.0,2,4,0,0
2791613,FT,2.0,0.0,0.0,0.0,4.0,5.0,1,2,0,0
2791614,FT,1.0,3.0,0.0,1.0,2.0,7.0,4,0,0,0
2791616,FT,2.0,1.0,1.0,0.0,5.0,4.0,1,2,0,0
2791615,FT,2.0,0.0,1.0,0.0,1.0,3.0,0,4,0,0
2813600,FT,0.0,1.0,0.0,1.0,4.0,5.0,3,3,0,0
2788688,FT,1.0,1.0,0.0,1.0,2.0,2.0,3,1,0,0
2788689,FT,1.0,3.0,0.0,1.0,2.0,3.0,1,2,1,0
2788694,FT,0.0,3.0,0.0,1.0,4.0,4.0,4,1,0,1
2788695,FT,0.0,3.0,0.0,2.0,0.0,3.0,0,0,0,0
2852154,FT,2.0,0.0,1.0,0.0,4.0,3.0,4,1,1,0
2852155,FT,2.0,2.0,1.0,0.0,1.0,16.0,1,2,0,0
2852158,FT,0.0,1.0,0.0,1.0,8.0,5.0,2,1,1,0
2850517,FT,2.0,2.0,2.0,1.0,3.0,10.0,2,3,0,0
2850518,FT,3.0,3.0,1.0,3.0,3.0,6.0,2,3,0,0
2818116,FT,4.0,1.0,3.0,1.0,3.0,5.0,1,3,0,0
2818117,FT,1.0,2.0,0.0,1.0,4.0,9.0,0,1,1,0
2818118,FT,2.0,1.0,2.0,1.0,6.0,4.0,2,0,0,0
2818119,FT,1.0,2.0,1.0,0.0,3.0,8.0,2,5,0,0
2818120,FT,1.0,0.0,1.0,0.0,7.0,5.0,1,3,0,0
2818121,FT,1.0,1.0,1.0,1.0,9.0,1.0,2,4,0,0
2818122,FT,1.0,2.0,0.0,2.0,5.0,9.0,0,0,0,0
2818123,FT,2.0,0.0,1.0,0.0,12.0,5.0,2,1,0,1
2818124,FT,1.0,0.0,1.0,0.0,8.0,2.0,2,3,0,0
2818125,FT,0.0,2.0,0.0,2.0,2.0,11.0,1,3,0,0
2818126,FT,0.0,1.0,0.0,1.0,10.0,6.0,1,1,0,0
2818127,FT,1.0,1.0,1.0,1.0,4.0,8.0,5,3,0,0
2820871,FT,1.0,1.0,0.0,0.0,3.0,7.0,3,2,0,0
2820872,FT,0.0,0.0,0.0,0.0,2.0,4.0,2,3,0,0
2820874,FT,1.0,2.0,0.0,1.0,5.0,8.0,4,2,0,0
2820877,FT,1.0,2.0,1.0,1.0,4.0,7.0,1,2,0,0
2820878,FT,2.0,2.0,1.0,2.0,8.0,3.0,1,4,0,1
2820879,FT,3.0,0.0,1.0,0.0,6.0,3.0,1,2,0,0
2820880,FT,3.0,4.0,1.0,2.0,9.0,3.0,3,2,0,0
2820881,FT,1.0,0.0,1.0,0.0,2.0,11.0,1,2,0,0
2820882,FT,3.0,2.0,2.0,2.0,11.0,5.0,0,2,1,0
2820876,FT,3.0,0.0,2.0,0.0,8.0,2.0,0,2,0,0
2820319,FT,2.0,1.0,1.0,1.0,4.0,5.0,4,2,0,1
2820320,FT,4.0,2.0,1.0,1.0,6.0,6.0,3,1,0,0
2820321,FT,3.0,1.0,2.0,0.0,1.0,2.0,1,2,0,0
2820322,FT,2.0,0.0,1.0,0.0,3.0,2.0,1,3,0,0
2820323,FT,2.0,1.0,1.0,0.0,9.0,2.0,1,2,0,0
2820324,FT,1.0,2.0,0.0,1.0,4.0,3.0,1,2,0,0
2820325,FT,3.0,0.0,1.0,0.0,5.0,1.0,1,2,0,0
2820326,FT,2.0,2.0,1.0,0.0,10.0,4.0,4,0,0,0
