Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2789282,FT,2.0,0.0,2.0,0.0,4.0,7.0,1,0,0,0
2789284,FT,2.0,0.0,1.0,0.0,2.0,2.0,1,2,0,0
2789281,FT,2.0,3.0,1.0,2.0,10.0,4.0,1,2,0,0
2789279,FT,2.0,1.0,0.0,0.0,8.0,0.0,0,4,0,0
2804445,FT,2.0,1.0,1.0,0.0,5.0,7.0,3,1,0,0
2804450,FT,3.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0
2804446,FT,2.0,0.0,0.0,0.0,14.0,1.0,0,3,0,0
2804448,FT,0.0,1.0,0.0,0.0,6.0,4.0,5,1,0,0
2784630,FT,1.0,0.0,1.0,0.0,6.0,6.0,1,2,0,0
2784628,FT,0.0,1.0,0.0,0.0,4.0,4.0,2,1,0,2
2784622,FT,2.0,1.0,1.0,0.0,5.0,4.0,1,2,0,0
2799526,FT,1.0,3.0,1.0,3.0,6.0,3.0,0,1,0,0
2799527,FT,1.0,0.0,0.0,0.0,2.0,6.0,2,2,0,0
2799529,FT,4.0,1.0,2.0,0.0,3.0,3.0,1,3,0,0
2799530,FT,2.0,1.0,1.0,0.0,4.0,11.0,2,3,1,0
2799524,FT,2.0,0.0,0.0,0.0,8.0,3.0,2,1,0,0
2800161,FT,3.0,1.0,2.0,1.0,5.0,7.0,2,3,0,0
2800159,FT,2.0,3.0,1.0,2.0,4.0,4.0,2,1,0,0
2800160,FT,0.0,3.0,0.0,2.0,7.0,4.0,3,1,0,0
2798252,FT,2.0,1.0,0.0,0.0,6.0,5.0,2,2,0,0
2798253,FT,1.0,2.0,0.0,1.0,9.0,9.0,1,2,0,0
2798257,FT,2.0,1.0,1.0,0.0,6.0,7.0,3,4,0,0
2798247,FT,1.0,1.0,1.0,0.0,10.0,3.0,3,4,0,0
2798248,FT,1.0,0.0,0.0,0.0,4.0,5.0,1,3,0,0
2798249,FT,3.0,1.0,2.0,0.0,6.0,5.0,1,2,0,0
2798250,FT,3.0,1.0,2.0,0.0,9.0,4.0,1,0,0,0
2798251,FT,1.0,3.0,0.0,2.0,5.0,1.0,0,3,1,0
2798254,FT,2.0,1.0,0.0,1.0,7.0,6.0,2,3,0,0
2798258,FT,2.0,2.0,1.0,2.0,7.0,1.0,3,6,0,0
2859835,FT,1.0,1.0,0.0,0.0,4.0,1.0,2,3,0,0
2858961,FT,2.0,1.0,0.0,0.0,3.0,3.0,1,0,0,0
2858964,FT,4.0,0.0,1.0,0.0,4.0,6.0,3,1,0,0
2858965,FT,1.0,1.0,1.0,0.0,8.0,6.0,0,4,0,0
2799848,FT,0.0,0.0,0.0,0.0,10.0,4.0,1,1,0,0
2799853,FT,0.0,4.0,0.0,0.0,1.0,6.0,5,2,2,0
2799854,FT,3.0,3.0,2.0,1.0,6.0,4.0,2,3,0,0
2799852,FT,0.0,0.0,0.0,0.0,7.0,0.0,0,4,0,0
2847403,FT,1.0,1.0,0.0,0.0,7.0,5.0,0,1,0,0
2847407,FT,0.0,0.0,0.0,0.0,4.0,4.0,1,2,0,0
2847409,FT,2.0,2.0,1.0,2.0,5.0,3.0,2,5,0,0
2807812,FT,0.0,0.0,0.0,0.0,5.0,0.0,5,3,0,0
2807815,FT,1.0,0.0,0.0,0.0,6.0,1.0,2,2,0,0
2807817,FT,0.0,1.0,0.0,0.0,8.0,6.0,3,2,0,0
2807816,FT,1.0,1.0,0.0,0.0,7.0,7.0,4,3,0,0
2807814,FT,0.0,3.0,0.0,1.0,6.0,3.0,0,4,0,0
2807818,FT,1.0,2.0,0.0,0.0,8.0,4.0,3,5,0,0
2839553,FT,2.0,0.0,1.0,0.0,5.0,5.0,4,2,0,0
2839556,FT,1.0,2.0,0.0,1.0,7.0,5.0,2,3,0,0
2839557,FT,0.0,2.0,0.0,1.0,3.0,9.0,4,5,1,0
2839558,FT,0.0,0.0,0.0,0.0,3.0,3.0,3,2,1,0
2839559,FT,2.0,0.0,0.0,0.0,2.0,6.0,1,3,0,0
2839551,FT,1.0,0.0,0.0,0.0,4.0,2.0,3,2,0,0
2839552,FT,3.0,2.0,1.0,2.0,7.0,2.0,2,1,0,0
2791858,FT,2.0,3.0,0.0,2.0,6.0,9.0,1,2,0,0
2791854,FT,2.0,2.0,1.0,1.0,3.0,2.0,1,2,0,0
2791861,FT,2.0,1.0,0.0,0.0,6.0,2.0,4,5,0,0
2791594,FT,0.0,0.0,0.0,0.0,1.0,4.0,3,3,0,0
2791597,FT,2.0,2.0,0.0,2.0,7.0,0.0,2,2,1,0
2791612,FT,0.0,2.0,0.0,1.0,3.0,7.0,2,2,0,0
2814842,FT,1.0,1.0,0.0,1.0,1.0,7.0,3,1,0,0
2814847,FT,0.0,1.0,0.0,1.0,6.0,6.0,4,4,1,0
2814848,FT,6.0,0.0,3.0,0.0,8.0,1.0,1,2,0,0
2790845,FT,2.0,2.0,1.0,1.0,5.0,7.0,0,2,0,0
2790841,FT,3.0,0.0,1.0,0.0,18.0,1.0,0,1,0,1
2790843,FT,4.0,3.0,2.0,1.0,10.0,4.0,2,4,0,0
2790847,FT,1.0,0.0,1.0,0.0,2.0,12.0,3,3,0,0
2800431,FT,1.0,2.0,1.0,2.0,8.0,7.0,1,0,0,0
2800432,FT,2.0,1.0,0.0,0.0,8.0,1.0,2,2,0,1
2800433,FT,3.0,0.0,1.0,0.0,6.0,5.0,2,7,0,1
2793256,FT,1.0,0.0,1.0,0.0,6.0,5.0,2,2,0,0
2793259,FT,2.0,2.0,0.0,1.0,5.0,2.0,2,4,0,0
2793257,FT,0.0,2.0,0.0,1.0,4.0,2.0,2,5,0,0
2822201,FT,3.0,0.0,1.0,0.0,9.0,2.0,1,3,0,0
2822202,FT,3.0,0.0,3.0,0.0,8.0,5.0,4,3,0,0
2822200,FT,0.0,0.0,0.0,0.0,6.0,4.0,1,3,0,0
2907835,FT,1.0,1.0,0.0,0.0,3.0,6.0,3,4,0,0
2797683,FT,0.0,0.0,0.0,0.0,7.0,2.0,2,3,0,0
2797689,FT,1.0,1.0,1.0,0.0,6.0,3.0,2,2,0,0
2797684,FT,3.0,2.0,1.0,2.0,8.0,3.0,1,3,0,0
2797685,FT,2.0,2.0,1.0,2.0,8.0,6.0,1,2,0,0
2797686,FT,2.0,1.0,0.0,1.0,6.0,2.0,0,4,0,0
2797687,FT,2.0,0.0,0.0,0.0,3.0,2.0,1,3,0,0
2797688,FT,0.0,0.0,0.0,0.0,6.0,6.0,0,1,0,0
2797690,FT,2.0,2.0,1.0,1.0,8.0,4.0,1,2,0,0
2797691,FT,2.0,1.0,1.0,0.0,4.0,8.0,3,0,0,1
2797692,FT,1.0,0.0,1.0,0.0,1.0,12.0,3,2,0,0
2797693,FT,1.0,3.0,0.0,1.0,5.0,3.0,1,2,0,0
2797694,FT,4.0,3.0,2.0,2.0,4.0,2.0,2,2,0,0
2798788,FT,0.0,3.0,0.0,3.0,4.0,7.0,1,2,1,1
2798795,FT,4.0,3.0,1.0,1.0,5.0,3.0,3,0,0,0
2798787,FT,0.0,1.0,0.0,0.0,7.0,4.0,1,2,0,0
2798789,FT,1.0,1.0,0.0,0.0,5.0,5.0,2,1,0,0
