Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2784564,FT,1.0,2.0,0.0,0.0,3.0,7.0,4,4,0,0
2784570,FT,0.0,0.0,0.0,0.0,3.0,1.0,2,2,0,0
2793219,FT,3.0,3.0,2.0,1.0,5.0,2.0,1,3,0,2
2793221,FT,2.0,0.0,0.0,0.0,0.0,8.0,3,2,0,0
2866552,FT,1.0,1.0,1.0,0.0,9.0,4.0,1,1,0,0
2866551,FT,2.0,2.0,2.0,1.0,0.0,9.0,1,0,1,0
2866553,FT,3.0,1.0,1.0,1.0,4.0,1.0,0,1,0,0
2813529,FT,2.0,1.0,2.0,0.0,11.0,4.0,3,3,0,0
2813537,FT,0.0,1.0,0.0,0.0,1.0,5.0,2,1,1,0
2813534,2nd Half,1.0,2.0,1.0,0.0,5.0,2.0,3,3,0,0
2813532,2nd Half,1.0,4.0,0.0,2.0,3.0,6.0,2,0,1,0
2882071,,,,,,,,0,0,0,0
2882050,1st Half,0.0,0.0,,,,,0,0,0,0
2893074,FT,1.0,1.0,1.0,0.0,5.0,4.0,1,0,0,0
2893075,FT,2.0,3.0,1.0,1.0,3.0,3.0,1,3,0,0
2888488,FT,2.0,0.0,1.0,0.0,11.0,1.0,1,1,0,0
2888671,FT,0.0,3.0,0.0,1.0,0.0,7.0,0,2,0,0
2888664,FT,3.0,0.0,1.0,0.0,4.0,0.0,2,1,0,1
2888658,FT,1.0,3.0,0.0,2.0,3.0,9.0,1,1,0,0
2888681,FT,0.0,5.0,0.0,0.0,3.0,10.0,3,2,0,0
2888666,FT,2.0,0.0,2.0,0.0,7.0,3.0,1,2,0,0
2888674,FT,4.0,2.0,2.0,1.0,3.0,5.0,2,3,2,0
2815684,HT,0.0,0.0,0.0,0.0,4.0,3.0,0,0,1,0
2815680,,,,,,,,0,0,0,0
2815686,,,,,,,,0,0,0,0
2888717,FT,3.0,4.0,1.0,2.0,5.0,6.0,3,3,0,0
2888723,FT,0.0,2.0,0.0,0.0,0.0,3.0,1,0,0,0
2888744,FT,1.0,5.0,0.0,2.0,0.0,10.0,3,0,0,0
2888694,FT,2.0,0.0,1.0,0.0,2.0,5.0,1,1,0,0
2888703,FT,0.0,7.0,0.0,4.0,4.0,5.0,1,0,0,0
2888739,FT,1.0,3.0,0.0,1.0,4.0,4.0,5,5,0,0
2888726,FT,0.0,0.0,0.0,0.0,4.0,6.0,2,4,0,0
2888712,ET,1.0,1.0,1.0,0.0,5.0,0.0,1,2,0,0
2888742,FT,1.0,5.0,1.0,2.0,7.0,4.0,3,2,0,0
2888719,FT,1.0,7.0,0.0,3.0,3.0,8.0,0,0,0,0
2888691,FT,1.0,2.0,1.0,1.0,2.0,8.0,3,2,0,0
2888696,FT,1.0,3.0,0.0,1.0,2.0,3.0,2,2,0,0
2888689,FT,1.0,0.0,0.0,0.0,4.0,5.0,1,1,0,0
2882547,FT,2.0,3.0,1.0,3.0,4.0,2.0,2,2,0,0
2882542,FT,5.0,2.0,1.0,2.0,7.0,5.0,3,0,0,1
2882563,FT,7.0,0.0,5.0,0.0,5.0,5.0,1,1,0,0
2882560,FT,3.0,1.0,1.0,1.0,5.0,5.0,3,5,0,0
2882555,FT,1.0,2.0,1.0,0.0,2.0,3.0,1,0,0,0
2882565,FT,0.0,0.0,0.0,0.0,5.0,1.0,3,1,0,0
2882551,FT,5.0,1.0,3.0,0.0,5.0,3.0,0,0,0,0
2882545,FT,1.0,4.0,1.0,1.0,2.0,9.0,0,1,0,0
2881011,FT,3.0,2.0,1.0,1.0,5.0,5.0,2,3,0,0
